lParent;lType;lBy;lDate;lLogid;lOwnerid
GCHFFM;Found it;Misstiff;2006-08-26;18390805;G731709
GCHFFM;Found it;Villotti;2006-08-16;18081406;G106321
GCHFFM;Found it;TacRat;2006-08-13;17972240;G524498
GCHFFM;Found it;DcCow;2006-08-02;17630755;G330562
GCHFFM;Found it;TarribleT;2006-07-22;17300945;G96907
GCHFFM;Found it;Emma's Mommy;2006-07-19;17216885;G588768
GCHFFM;Found it;Nolehawks;2006-06-21;18258732;G799683
GCHFFM;Found it;Whatta Team;2006-06-21;16442943;G705840
GCHFFM;Found it;SouperSalad;2006-06-10;16496278;G708791
GCHFFM;Found it;kcart;2006-05-27;15741677;G369372
GCHFFM;Found it;Trower;2006-05-27;15678960;G688789
GCHFFM;Found it;josie97;2006-05-21;15582589;G334190
GCHFFM;Found it;dadoo2;2006-05-17;15418021;G398158
GCHFFM;Write note;wheetree;2006-05-06;16565140;G309011
GCHFFM;Found it;breezebees;2006-05-06;15190472;G610063
GCHFFM;Found it;wheetree;2006-05-06;15144903;G309011
GCHFFM;Found it;MO Nomad;2006-05-06;15132721;G669360
GCHFFM;Found it;2000Mountaineer;2006-04-20;14690798;G446212
GCHFFM;Found it;emrldnomadiac722;2006-04-14;14448000;G581036
GCHFFM;Found it;Nickel01;2006-04-08;15455066;G671598
GCHFFM;Found it;Ecce!;2006-04-08;14409574;G187977
GCHFFM;Found it;Sacagawea in KY;2006-04-08;14328771;G154800
GCHFFM;Found it;Cycle Ken;2006-04-08;14288804;G502248
GCHFFM;Found it;irishpyro93;2006-03-26;13946608;G616749
GCHFFM;Found it;marcellaam;2006-03-18;14317049;G408472
GCHFFM;Found it;VT9A5CC;2006-03-18;13774378;G232822
GCHFFM;Found it;berryzang;2006-03-08;13511740;G62074
GCHFFM;Found it;Corn's Clan;2006-02-05;12865620;G510582
GCHFFM;Found it;comin at ya;2006-01-12;12434755;G546677
GCHFFM;Found it;mccornwall;2006-01-07;12249972;G183925
GCHFFM;Found it;spongebob14;2006-01-01;12144502;G478546
GCHFFM;Found it;ptadco;2006-01-01;12129724;G537181
GCHFFM;Didn't find it;Corn's Clan;2005-12-31;12152364;G510582
GCHFFM;Found it;kb9fnu;2005-12-31;12110626;G531205
GCHFFM;Found it;Gerhardus;2005-12-31;12102125;G418856
GCHFFM;Found it;TEAMR&R;2005-12-03;11707051;G259308
GCHFFM;Found it;CHAOS!;2005-11-26;11589626;G457693
GCHFFM;Found it;bboys3;2005-11-25;11581777;G411725
GCHFFM;Found it;IronMike+;2005-11-19;11636189;G267617
GCHFFM;Found it;ivstix;2005-10-26;11029283;G283125
GCHFFM;Found it;Deut31-8;2005-10-26;11026475;G362115
GCHFFM;Found it;Jim Reeb;2005-10-23;11158839;G14636
GCHFFM;Found it;Team Troglodyte;2005-10-15;10817414;G37459
GCHFFM;Found it;AhoyMateys;2005-10-10;10744600;G175733
GCHFFM;Found it;KBLAKE1985;2005-10-01;10565838;G454746
GCHFFM;Found it;bigfoot 67;2005-09-07;10162681;G405604
GCHFFM;Found it;valandy;2005-08-21;9828605;G259304
GCHFFM;Found it;nuclearmonkeys;2005-08-11;9758361;G441464
GCHFFM;Didn't find it;nuclearmonkeys;2005-08-10;9758340;G441464
GCHFFM;Found it;NotNutts;2005-08-07;9909248;G197822
GCHFFM;Found it;Sakari;2005-08-04;9477019;G394569
GCHFFM;Found it;themoles;2005-07-10;9044128;G96911
GCHFFM;Found it;rixart;2005-07-08;8950382;G181472
GCHFFM;Found it;xrabohrok;2005-07-03;8853322;G406161
GCHFFM;Found it;TheWarriors+1;2005-06-12;8528301;G102647
GCHFFM;Found it;danyelleb;2005-06-04;8345085;G393771
GCHFFM;Found it;Beatlefan;2005-05-30;26256326;G688643
GCHFFM;Found it;tollydad;2005-05-30;8252703;G187402
GCHFFM;Found it;Tollybrew;2005-05-30;8251104;G182236
GCHFFM;Found it;RadarG;2005-05-28;8185488;G245656
GCHFFM;Found it;Sgt Stitches;2005-05-19;8039384;G117820
GCHFFM;Found it;TeamMaximus;2005-05-04;7795661;G368672
GCHFFM;Found it;mbpatton13;2005-05-03;7781051;G313484
GCHFFM;Found it;Basson6;2005-04-17;7521333;G301211
GCHFFM;Write note;MiHoMiPa;2005-04-02;7666778;G306522
GCHFFM;Found it;MiHoMiPa;2005-04-02;7304938;G306522
GCHFFM;Found it;RickyStl62269;2005-04-02;7296205;G148643
GCHFFM;Found it;cubs;2005-04-02;7280053;G190849
GCHFFM;Found it;Rome;2005-03-26;7138668;G132996
GCHFFM;Found it;quikslam911;2005-03-16;6991565;G350428
GCHFFM;Found it;COOL MERC;2005-03-09;6890469;G148395
GCHFFM;Found it;talks funny;2005-03-07;6882591;G101178
GCHFFM;Found it;The Kidd;2005-03-07;6870907;G131139
GCHFFM;Found it;lancelot;2005-03-06;6852939;G40358
GCHFFM;Found it;timesalvor71;2005-03-05;6828991;G215527
GCHFFM;Found it;The_Geeses;2005-02-26;6740849;G316598
GCHFFM;Found it;twilight rabbit;2005-02-20;6659638;G131524
GCHFFM;Found it;troystrick;2005-02-18;6629529;G319914
GCHFFM;Found it;genterprises;2005-02-14;6614539;G142835
GCHFFM;Found it;CampingCrazy;2005-02-05;7086225;G343016
GCHFFM;Found it;AMH209;2005-02-05;6465466;G265570
GCHFFM;Found it;tht1guy;2005-01-25;6363503;G267084
GCHFFM;Found it;daggy;2005-01-22;6512151;G24556
GCHFFM;Found it;Deermark;2005-01-22;6363063;G12918
GCHFFM;Found it;JPlus14;2005-01-22;6325408;G83413
GCHFFM;Found it;Kepnfit;2005-01-21;6353461;G26769
GCHFFM;Found it;The Cosmic GeoCampers;2005-01-01;6937601;G297103
GCHFFM;Found it;packard28;2004-12-26;5995717;G315947
GCHFFM;Found it;prairieview_IL;2004-12-26;5993574;G273758
GCHFFM;Found it;mayprod;2004-12-26;5991951;G108399
GCHFFM;Found it;Gubbielarson;2004-12-19;5936820;G233807
GCHFFM;Found it;thunder+lightning;2004-11-26;5731443;G298572
GCHFFM;Found it;gold retriever;2004-11-20;5692995;G196698
GCHFFM;Found it;Happykraut;2004-11-20;5684104;G100925
GCHFFM;Found it;Tim, Pam & Molly;2004-11-14;5627247;G19059
GCHFFM;Found it;JFoster;2004-11-09;5573524;G274769
GCHFFM;Found it;BlueBeadMan;2004-11-06;5539667;G199792
GCHFFM;Found it;ssphoto;2004-11-01;5495960;G140941
GCHFFM;Found it;GeoCoop;2004-10-30;5466213;G290388
GCHFFM;Found it;tajaam;2004-10-30;5463190;G288194
GCHFFM;Found it;Cache Sushi;2004-10-25;5427950;G248825
GCHFFM;Found it;MrNotDucks;2004-10-22;5381355;G289808
GCHFFM;Found it;trashcann;2004-10-13;5304381;G46234
GCHFFM;Found it;HikerIL;2004-10-01;5169848;G276043
GCHFFM;Found it;CaptMorgan2;2004-09-29;5165016;G280859
GCHFFM;Found it;therolypolyrowdy;2004-09-29;5154714;G202863
GCHFFM;Found it;schmooder;2004-09-17;5075821;G52240
GCHFFM;Found it;Believer;2004-09-17;5035689;G75157
GCHFFM;Found it;RGS;2004-09-17;5029543;G27639
GCHFFM;Found it;portdawg;2004-09-17;5025135;G272836
GCHFFM;Found it;JanS03;2004-09-06;4986413;G73036
GCHFFM;Found it;donsdi;2004-09-06;4935190;G230801
GCHFFM;Found it;pa;2004-09-06;4919191;G46700
GCHFFM;Found it;MBTD;2004-09-05;4898021;G265556
GCHFFM;Found it;kiddylan;2004-09-04;4893201;G233850
GCHFFM;Found it;A&WMolletti;2004-08-31;4847652;G271333
GCHFFM;Found it;BandDad;2004-08-31;4843667;G255700
GCHFFM;Found it;L00ker;2004-08-29;4835709;G261707
GCHFFM;Found it;frogtoad;2004-08-15;4680022;G150653
GCHFFM;Found it;team homey;2004-08-15;4679188;G256914
GCHFFM;Found it;BruceS;2004-08-13;4675328;G20322
GCHFFM;Found it;libcrb3;2004-08-13;4648324;G190084
GCHFFM;Found it;MAPACOOPER;2004-07-31;4506554;G253193
GCHFFM;Found it;westumbledonit;2004-07-31;4501370;G134442
GCHFFM;Found it;Elklover;2004-07-30;4487610;G247784
GCHFFM;Found it;ajtemple;2004-07-29;4484085;G258189
GCHFFM;Found it;Tribble157;2004-07-26;4457379;G51821
GCHFFM;Found it;alaska19822;2004-07-22;4405211;G244629
GCHFFM;Found it;JoA;2004-07-19;4388322;G6593
GCHFFM;Found it;*gln;2004-07-18;4387964;G4552
GCHFFM;Found it;Ecko;2004-07-14;4324116;G250250
GCHFFM;Write note;BAJA Clan;2004-07-05;4221029;G159350
GCHFFM;Found it;woodNstone;2004-06-28;4151630;G223693
GCHFFM;Found it;Maxine&Me;2004-06-25;4175991;G104784
GCHFFM;Found it;mbckcannon;2004-06-16;4028675;G155211
GCHFFM;Found it;metaldog;2004-06-10;3968685;G232145
GCHFFM;Write note;HellFish;2004-06-05;3921065;G191960
GCHFFM;Found it;CranesNest;2004-05-23;3827787;G228318
GCHFFM;Found it;CoolCache;2004-05-21;3774864;G9022
GCHFFM;Found it;Wadcutter;2004-05-02;3619696;G51976
GCHFFM;Found it;Geo Jim;2004-04-26;3565123;G119633
GCHFFM;Found it;big guys eagle eyes;2004-04-18;3484596;G142331
GCHFFM;Found it;TattooLady;2004-04-18;3484380;G142318
GCHFFM;Found it;dogda;2004-04-16;3462400;G88058
GCHFFM;Found it;onmyoji;2004-04-08;3389123;G217583
GCHFFM;Found it;Axolotls;2004-04-04;3345857;G70126
GCHFFM;Found it;genesue;2004-03-27;3262210;G156441
GCHFFM;Found it;CacheRcheck;2004-03-27;3255058;G90721
GCHFFM;Found it;Keymaster1;2004-03-21;3229064;G135738
GCHFFM;Write note;GeoWolfs;2004-03-20;4652799;G159987
GCHFFM;Found it;GeoWolfs;2004-03-20;3219732;G159987
GCHFFM;Found it;Okie GeoHawks;2004-03-20;3218413;G22686
GCHFFM;Found it;Kojack0069;2004-03-19;3186177;G208223
GCHFFM;Found it;Mean Gene;2004-03-13;3149307;G7108
GCHFFM;Found it;roelsch;2004-03-13;3138326;G29948
GCHFFM;Found it;goertzen;2004-03-07;3095410;G85111
GCHFFM;Found it;GB-Cacher;2004-03-05;3069130;G83899
GCHFFM;Found it;Charlie;2004-03-01;3046430;G133880
GCHFFM;Found it;denali;2004-02-23;2991499;G3893
GCHFFM;Found it;A & W;2004-02-17;2952476;G100600
GCHFFM;Found it;SwimFin;2004-02-16;2938277;G138886
GCHFFM;Found it;Dreicat;2004-02-11;2906510;G99737
GCHFFM;Found it;GeoTruckin;2004-02-10;2906781;G99092
GCHFFM;Found it;fireescape;2004-02-05;2869988;G197274
GCHFFM;Found it;HellFish;2004-02-03;2863751;G191960
GCHFFM;Found it;konopapw;2004-01-24;2807307;G19497
GCHFFM;Found it;ramsfans;2004-01-24;2806329;G104672
GCHFFM;Found it;myotis;2004-01-23;2798843;G11234
GCHFFM;Found it;goshhawk;2004-01-14;2748608;G45784
GCHFFM;Found it;Le-roy;2004-01-14;2748443;G88360
GCHFFM;Found it;mamalu;2004-01-13;2744132;G153551
GCHFFM;Found it;Strider;2004-01-13;2743807;G3258
GCHFFM;Found it;ChrisRoe;2004-01-11;2728019;G190634
GCHFFM;Found it;BAJA Clan;2004-01-09;2714373;G159350
GCHFFN;Found it;Beebegun;2008-05-13;44556163;G1508026
GCHFFN;Didn't find it;sfcchaz;2008-05-13;44473587;G1025025
GCHFFN;Found it;jlepanto;2008-05-04;43848091;G1327003
GCHFFN;Found it;The_Kristofs;2008-05-04;43833128;G1437164
GCHFFN;Found it;Fuzzy B;2008-04-28;43420408;G281148
GCHFFN;Found it;46Vertrep;2008-04-13;42496037;G628105
GCHFFN;Found it;MartinFamily228;2008-04-07;42478868;G1486742
GCHFFN;Found it;Hobbit Taz;2008-04-05;41922287;G933682
GCHFFN;Found it;CribbageWitch;2008-04-05;41921607;G956939
GCHFFN;Found it;LeffertsFamily;2008-03-29;41640592;G483417
GCHFFN;Found it;Lady Sleuth;2008-03-15;40547081;G1339936
GCHFFN;Found it;wrenchbender;2008-02-16;39129714;G467119
GCHFFN;Found it;Ablayz;2008-02-13;39017522;G1456213
GCHFFN;Found it;the_hugos;2008-02-09;38803634;G1418327
GCHFFN;Found it;fzlandm;2008-01-27;38307200;G1434099
GCHFFN;Found it;TeamTF;2007-12-29;37316507;G1288092
GCHFFN;Found it;VAEaglesFan;2007-12-01;36039091;G1235890
GCHFFN;Found it;navinman;2007-11-10;35252619;G153797
GCHFFN;Found it;yawetag;2007-11-03;34910851;G1003256
GCHFFW;Found it;cepierce;2008-06-02;45825924;G1663044
GCHFFW;Found it;quader1;2008-05-29;45587419;G1575953
GCHFFW;Found it;jag44;2008-05-18;44781264;G347171
GCHFFW;Found it;fzlandm;2008-05-16;44607316;G1434099
GCHFFW;Found it;sfcchaz;2008-05-14;44519812;G1025025
GCHFFW;Found it;patm95;2008-05-03;44008841;G1481796
GCHFFW;Found it;brockfamily;2008-04-18;42716831;G1059552
GCHFFW;Found it;Tsnake;2008-04-16;42706240;G944625
GCHFFW;Found it;Hobbit Taz;2008-04-05;41916696;G933682
GCHFFW;Found it;CribbageWitch;2008-04-05;41913661;G956939
GCHFFW;Found it;HoneyTracks;2008-04-03;42673053;G1553088
GCHFFW;Found it;GeoScoons;2008-04-03;41775452;G597322
GCHFFW;Found it;medic161;2008-02-09;38916862;G504628
GCHFFW;Found it;RadioactiveGrl;2008-02-09;38872981;G874702
GCHFFW;Found it;the_hugos;2008-02-03;38568464;G1418327
GCHFFW;Found it;PharmD93;2008-02-03;38516557;G677589
GCHFFW;Write note;the_hugos;2008-02-02;38656719;G1418327
GCHFFW;Found it;htrklr;2008-01-20;38063195;G954707
GCHFFW;Found it;napoleon&debb;2008-01-20;37985645;G954689
GCHFFW;Found it;bluesteel;2008-01-15;37773533;G1428582
GCHFFW;Found it;natesdeal;2008-01-12;37591832;G1095718
GCHFFW;Write note;iangela;2008-01-05;37302299;G912305
GCHFFW;Found it;chevyguy01;2008-01-05;37293250;G1190456
GCHFFW;Found it;iangela;2008-01-05;37277866;G912305
GCHFFW;Found it;The Coats;2008-01-04;37256910;G1128218
GCHFFW;Found it;sarcachestik;2007-12-31;37016986;G1368080
GCHFFW;Found it;Olivia Benson;2007-12-30;37279251;G930197
GCHFFW;Found it;Goren & Eames;2007-12-30;37212327;G743055
GCHFFW;Found it;skimmle;2007-12-28;36844000;G1401202
GCHFFW;Found it;beladi1;2007-12-24;36689661;G1080795
GCHFFW;Didn't find it;hohm33;2007-12-15;36429250;G358262
GCHFFW;Found it;JC_Geo;2007-11-12;35322929;G448150
GCHFFW;Found it;Lady Sleuth;2007-11-08;35145257;G1339936
GCHFFW;Found it;O'Steen;2007-11-08;35119951;G1306659
GCHFFW;Found it;DcCow;2007-10-15;34054918;G330562
GCHFFW;Found it;Skywalker2925;2007-10-06;33888600;G1288805
GCHFFW;Found it;yawetag;2007-09-05;32223716;G1003256
GCHFFW;Found it;triplecnp_cachers;2007-09-01;31963360;G1183293
GCHFFW;Found it;midnighttang;2007-07-16;29707951;G1183332
GCHFFW;Found it;Herkflyer;2007-06-30;29040207;G1077102
GCHFFW;Found it;red raider 15;2007-06-27;28786661;G968178
GCHFFW;Found it;bearbearbrae;2007-06-23;28614090;G1151098
GCHFFW;Found it;L Frank;2007-06-23;28604361;G1017538
GCHFFW;Found it;hot2trot2;2007-06-23;28595726;G1130626
GCHFFW;Found it;dorrisfam;2007-06-15;29906682;G815356
GCHFFW;Found it;Misstiff;2007-06-13;28182507;G731709
GCHFFW;Found it;Landesign;2007-05-30;27576850;G727719
GCHFFW;Found it;GreenCachers;2007-05-19;27005511;G204740
GCHFFW;Found it;MT&MD;2007-04-29;26203834;G819083
GCHFFW;Found it;K-TEAM;2007-03-04;23978780;G30060
GCHFFW;Found it;2_cats;2007-02-11;23306898;G610181
GCHFFW;Didn't find it;SaxonDogs;2007-02-03;23071532;G974750
GCHFFW;Found it;kc9gq1;2007-01-31;24948658;G933948
GCHFFW;Found it;cds231;2007-01-23;22780855;G645750
GCHFFW;Found it;Sniper1;2007-01-14;22552393;G16995
GCHFFW;Found it;herrforce1;2007-01-02;22124049;G700418
GCHFFW;Didn't find it;herrforce1;2006-12-13;21494350;G700418
GCHFFW;Found it;CIA_Guy;2006-11-25;21069295;G698143
GCHFFW;Found it;kurteckelman;2006-11-19;20884009;G685899
GCHFFW;Found it;yimmyslimmy;2006-11-19;20862604;G675078
GCHFFW;Found it;Deut31-8;2006-11-09;20611769;G362115
GCHFFW;Didn't find it;JaseNBecca;2006-10-01;19550630;G752243
GCHFFW;Didn't find it;lorianne621;2006-09-17;19117009;G823732
GCHFFW;Found it;YoungBlood85;2006-09-03;18675087;G573909
GCHFFW;Found it;Gerhardus;2006-09-03;18641501;G418856
GCHFFW;Found it;Nolehawks;2006-06-20;18258501;G799683
GCHFFW;Found it;Whatta Team;2006-06-20;16399695;G705840
GCHFFW;Found it;Global Retrievers;2006-05-18;15501714;G400625
GCHFFW;Needs Maintenance;Global Retrievers;2006-05-18;15431603;G400625
GCHFFW;Found it;dadoo2;2006-05-17;15417985;G398158
GCHFFW;Found it;wooldl;2006-05-14;15345961;G674802
GCHFFW;Found it;teamschak;2006-05-07;15162150;G672720
GCHFFW;Found it;nettinbizkits;2006-04-13;14547980;G642488
GCHFFW;Found it;Squeetex;2006-04-13;14432631;G581496
GCHFFW;Found it;wandering360;2006-04-07;14253523;G266201
GCHFFW;Found it;irishpyro93;2006-04-02;14120829;G616749
GCHFFW;Didn't find it;irishpyro93;2006-04-01;14090701;G616749
GCHFFW;Found it;VT9A5CC;2006-04-01;14083937;G232822
GCHFFW;Found it;breezebees;2006-03-27;13999784;G610063
GCHFFW;Found it;mccornwall;2006-03-19;13765384;G183925
GCHFFW;Found it;acaulk;2006-03-12;13619306;G556886
GCHFFW;Didn't find it;Dorman_;2006-02-10;12993833;G576745
GCHFFW;Found it;ptadco;2006-01-31;13299032;G537181
GCHFFW;Found it;trashcann;2006-01-24;12628076;G46234
GCHFFW;Found it;digid;2006-01-15;12479725;G554683
GCHFFW;Found it;comin at ya;2006-01-12;12434355;G546677
GCHFFW;Found it;spongebob14;2006-01-01;12144156;G478546
GCHFFW;Found it;Corn's Clan;2005-12-31;12152479;G510582
GCHFFW;Found it;mbpatton13;2005-12-29;12060547;G313484
GCHFFW;Found it;CyrusTheVirus;2005-12-27;12003218;G519193
GCHFFW;Found it;baghdaddy;2005-11-26;11682445;G305025
GCHFFW;Found it;CHAOS!;2005-11-26;11587810;G457693
GCHFFW;Didn't find it;AhoyMateys;2005-10-16;10847448;G175733
GCHFFW;Found it;NotNutts;2005-08-21;9910358;G197822
GCHFFW;Didn't find it;nuclearmonkeys;2005-08-11;9758455;G441464
GCHFFW;Found it;danyelleb;2005-06-22;8665204;G393771
GCHFFW;Found it;Sgt Stitches;2005-05-19;8039165;G117820
GCHFFW;Found it;Carroll4;2005-04-24;7670736;G374359
GCHFFW;Found it;Shooter007;2005-04-21;7583135;G352219
GCHFFW;Found it;izzy1961;2005-04-10;10887007;G301723
GCHFFW;Found it;Jc4199;2005-04-10;7449650;G99385
GCHFFW;Found it;libcrb3;2005-04-10;7409523;G190084
GCHFFW;Found it;cubs;2005-04-02;7279825;G190849
GCHFFW;Found it;Rome;2005-03-26;7138819;G132996
GCHFFW;Found it;tht1guy;2005-03-24;7098554;G267084
GCHFFW;Found it;quikslam911;2005-03-16;6991607;G350428
GCHFFW;Found it;talks funny;2005-03-07;6882704;G101178
GCHFFW;Found it;The Kidd;2005-03-07;6870801;G131139
GCHFFW;Found it;lancelot;2005-03-06;6853197;G40358
GCHFFW;Found it;afjones;2005-02-27;6760577;G217411
GCHFFW;Found it;The_Geeses;2005-02-26;6741181;G316598
GCHFFW;Found it;MapleHill;2005-02-26;6739284;G333959
GCHFFW;Found it;troystrick;2005-02-26;6734520;G319914
GCHFFW;Found it;Basson6;2005-02-20;6664544;G301211
GCHFFW;Found it;Gentermom;2005-02-15;6615615;G341770
GCHFFW;Found it;genterprises;2005-02-15;6614662;G142835
GCHFFW;Found it;The Cosmic GeoCampers;2005-02-05;6937938;G297103
GCHFFW;Found it;MBTD;2005-02-05;6518517;G265556
GCHFFW;Found it;JanS03;2005-02-01;6439561;G73036
GCHFFW;Found it;Charlie;2005-01-30;6506131;G133880
GCHFFW;Found it;daggy;2005-01-22;6512222;G24556
GCHFFW;Found it;Deermark;2005-01-22;6349091;G12918
GCHFFW;Found it;JPlus14;2005-01-22;6325721;G83413
GCHFFW;Found it;Kepnfit;2005-01-21;6353540;G26769
GCHFFW;Found it;RockymtnJp;2005-01-20;6300852;G329707
GCHFFW;Found it;Geo Aladin;2005-01-15;6241555;G321572
GCHFFW;Found it;tajaam;2005-01-15;6240952;G288194
GCHFFW;Write note;M and M Lovers;2005-01-11;6209178;G92401
GCHFFW;Found it;M and M Lovers;2005-01-07;6201899;G92401
GCHFFW;Found it;packard28;2004-12-26;5995519;G315947
GCHFFW;Found it;prairieview_IL;2004-12-26;5993930;G273758
GCHFFW;Found it;mayprod;2004-12-26;5992130;G108399
GCHFFW;Found it;Justman7;2004-12-21;5959971;G96864
GCHFFW;Found it;thunder+lightning;2004-12-18;5954321;G298572
GCHFFW;Found it;Gubbielarson;2004-11-27;5749792;G233807
GCHFFW;Found it;gold retriever;2004-11-20;5693734;G196698
GCHFFW;Found it;Happykraut;2004-11-20;5684205;G100925
GCHFFW;Found it;BlueBeadMan;2004-11-20;5675983;G199792
GCHFFW;Found it;Tim, Pam & Molly;2004-11-14;5626449;G19059
GCHFFW;Found it;canisco;2004-11-13;5604210;G273846
GCHFFW;Found it;AMH209;2004-11-13;5602656;G265570
GCHFFW;Found it;fanis;2004-11-08;5566468;G295880
GCHFFW;Found it;mbckcannon;2004-11-06;5529690;G155211
GCHFFW;Found it;JFoster;2004-11-05;5525431;G274769
GCHFFW;Found it;Cache Sushi;2004-10-27;5443168;G248825
GCHFFW;Didn't find it;FACT Finding Family Four;2004-10-17;5363388;G157390
GCHFFW;Found it;hobo dude;2004-10-17;5338473;G111871
GCHFFW;Found it;zariok;2004-10-16;5327060;G286652
GCHFFW;Found it;A&WMolletti;2004-10-09;5291327;G271333
GCHFFW;Found it;CaptMorgan2;2004-09-29;5165010;G280859
GCHFFW;Found it;portdawg;2004-09-29;5157284;G272836
GCHFFW;Found it;therolypolyrowdy;2004-09-29;5154643;G202863
GCHFFW;Found it;HikerIL;2004-09-15;5014713;G276043
GCHFFW;Didn't find it;HikerIL;2004-09-12;4988799;G276043
GCHFFW;Found it;donsdi;2004-09-06;4920154;G230801
GCHFFW;Found it;kiddylan;2004-09-04;4893339;G233850
GCHFFW;Found it;team homey;2004-08-29;4844564;G256914
GCHFFW;Found it;GeoTruckin;2004-08-29;4825684;G99092
GCHFFW;Found it;ralphieboy_wg2;2004-08-26;4790297;G248035
GCHFFW;Found it;BandDad;2004-08-26;4786453;G255700
GCHFFW;Found it;westumbledonit;2004-08-21;4739550;G134442
GCHFFW;Found it;Know Future;2004-08-19;4712216;G120999
GCHFFW;Found it;BruceS;2004-08-13;4675021;G20322
GCHFFW;Found it;earth-dinar;2004-08-13;4665450;G173677
GCHFFW;Found it;metaldog;2004-08-12;4634250;G232145
GCHFFW;Found it;Banana80;2004-08-10;4623229;G186209
GCHFFW;Found it;Marmulade;2004-08-10;4623030;G117514
GCHFFW;Found it;MAPACOOPER;2004-07-31;4505774;G253193
GCHFFW;Found it;Elklover;2004-07-30;4487590;G247784
GCHFFW;Found it;ajtemple;2004-07-29;4484385;G258189
GCHFFW;Found it;alaska19822;2004-07-25;4439867;G244629
GCHFFW;Found it;genesue;2004-07-18;4366687;G156441
GCHFFW;Found it;ziggy2000;2004-07-15;4367128;G138467
GCHFFW;Found it;Ecko;2004-07-14;4324192;G250250
GCHFFW;Found it;geourick;2004-07-09;4272833;G141108
GCHFFW;Found it;TheHobos;2004-06-17;4035360;G38451
GCHFFW;Found it;CoCreator;2004-06-11;3976641;G183904
GCHFFW;Found it;phantom06;2004-06-01;3896828;G230574
GCHFFW;Found it;dogda;2004-05-31;3877465;G88058
GCHFFW;Found it;CranesNest;2004-05-15;3724571;G228318
GCHFFW;Didn't find it;Banana80;2004-05-06;3650585;G186209
GCHFFW;Didn't find it;Marmulade;2004-05-06;3650573;G117514
GCHFFW;Found it;Wadcutter;2004-05-02;3619630;G51976
GCHFFW;Found it;Geo Jim;2004-04-26;3565209;G119633
GCHFFW;Found it;GPSMAP 60C;2004-04-22;3518007;G197874
GCHFFW;Found it;NASCARKev;2004-04-16;3458818;G162873
GCHFFW;Write note;big guys eagle eyes;2004-04-15;3452378;G142331
GCHFFW;Found it;big guys eagle eyes;2004-04-15;3452255;G142331
GCHFFW;Found it;TattooLady;2004-04-15;3452189;G142318
GCHFFW;Found it;timesalvor71;2004-04-05;3351008;G215527
GCHFFW;Found it;Axolotls;2004-04-04;3345615;G70126
GCHFFW;Found it;CacheRcheck;2004-03-27;3255050;G90721
GCHFFW;Found it;EFDfirefighter;2004-03-25;3244591;G205528
GCHFFW;Found it;myotis;2004-03-14;3147483;G11234
GCHFFW;Found it;Mean Gene;2004-03-13;3149148;G7108
GCHFFW;Found it;roelsch;2004-03-13;3133524;G29948
GCHFFW;Found it;jennip;2004-03-07;3141135;G193128
GCHFFW;Found it;RogofLap;2004-03-07;3095886;G43800
GCHFFW;Found it;GB-Cacher;2004-03-05;3069088;G83899
GCHFFW;Found it;denali;2004-02-23;2991563;G3893
GCHFFW;Found it;A & W;2004-02-17;2952372;G100600
GCHFFW;Found it;SwimFin;2004-02-16;2938281;G138886
GCHFFW;Found it;Dreicat;2004-02-11;2906478;G99737
